year,round,category,is_pwd,quota,gender,institute_type,institute_name,branch,opening_rank,closing_rank
2021,5,OPEN,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",58262,71009
2021,5,OPEN,0,AI,Female-only,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",64573,64573
2021,5,OPEN,1,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",1023,1023
2021,5,EWS,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",10820,11796
2021,5,OBC-NCL,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",19996,25287
2021,5,OBC-NCL,0,AI,Female-only,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",25385,25385
2021,5,SC,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",9874,11900
2021,5,SC,0,AI,Female-only,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",13628,13628
2021,5,ST,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",4396,4396
2021,5,OPEN,0,HS,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",134130,240869
2021,5,OPEN,0,HS,Female-only,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",191592,191592
2021,5,EWS,0,HS,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",36555,37799
2021,5,OBC-NCL,0,HS,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",81967,107517
2021,5,OBC-NCL,0,HS,Female-only,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",99617,109376
2021,5,SC,0,HS,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",16290,19234
2021,5,SC,0,HS,Female-only,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",25151,25151
2021,5,ST,0,HS,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",5395,6368
2021,5,OPEN,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",35508,45320
2021,5,OPEN,0,AI,Female-only,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",42362,42362
2021,5,OPEN,1,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",1933,1933
2021,5,EWS,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",6893,7033
2021,5,OBC-NCL,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",12063,15452
2021,5,OBC-NCL,0,AI,Female-only,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",15166,15166
2021,5,SC,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",8728,8854
2021,5,SC,0,AI,Female-only,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",9861,9861
2021,5,ST,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",2191,2191
2021,5,OPEN,0,HS,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",77419,111483
2021,5,OPEN,0,HS,Female-only,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",85510,85510
2021,5,EWS,0,HS,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",16778,18223
2021,5,OBC-NCL,0,HS,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",40862,50155
2021,5,OBC-NCL,0,HS,Female-only,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",51723,58402
2021,5,SC,0,HS,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",11430,13641
2021,5,SC,0,HS,Female-only,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",14211,14211
2021,5,ST,0,HS,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",3406,4585
2021,5,OPEN,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",46010,52296
2021,5,OPEN,0,AI,Female-only,GFTI,"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",47570,47570
2021,5,EWS,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",7948,8654
2021,5,OBC-NCL,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",15254,17021
2021,5,OBC-NCL,0,AI,Female-only,GFTI,"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",17316,17316
2021,5,SC,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",10188,10698
