year,round,category,is_pwd,quota,gender,institute_type,institute_name,branch,opening_rank,closing_rank
2020,6,OPEN,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",61479,65371
2020,6,OPEN,0,AI,Female-only,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",64832,64832
2020,6,EWS,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",10890,11172
2020,6,OBC-NCL,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",19063,20636
2020,6,OBC-NCL,0,AI,Female-only,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",21461,21461
2020,6,SC,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",12189,12232
2020,6,SC,0,AI,Female-only,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",12914,12914
2020,6,ST,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",2696,2696
2020,6,OPEN,0,HS,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",186636,257783
2020,6,OPEN,0,HS,Female-only,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",222174,222174
2020,6,EWS,0,HS,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",39191,40919
2020,6,OBC-NCL,0,HS,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",94069,99125
2020,6,OBC-NCL,0,HS,Female-only,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",145568,148142
2020,6,SC,0,HS,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",25908,30569
2020,6,SC,0,HS,Female-only,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",29933,29933
2020,6,ST,0,HS,Gender-Neutral,GFTI,"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",6682,7651
2020,6,OPEN,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",39092,46287
2020,6,OPEN,0,AI,Female-only,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",42014,42014
2020,6,OPEN,1,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",1618,1618
2020,6,EWS,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",7961,8162
2020,6,OBC-NCL,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",14751,16071
2020,6,OBC-NCL,0,AI,Female-only,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",17951,17951
2020,6,SC,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",9043,9913
2020,6,SC,0,AI,Female-only,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",7174,7174
2020,6,ST,0,AI,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",3315,3315
2020,6,OPEN,0,HS,Gender-Neutral,GFTI,"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",69847,137482
